timestamp,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-07-06 16:05:58.407612025,0,0,-0.4447,0.0629,-0.9431,-0.2067,0.18,-0.1677
2017-07-06 16:05:58.608039975,0,0,0.299,-1.186,-0.3304,-0.6397,-0.3884,-0.182
2017-07-06 16:05:58.807766973,0,0,0.1826,-0.824,-0.0692,-1.6297,-0.1802,-2.0669
2017-07-06 16:05:59.207919001,0,0,0.2472,-1.0503,-0.2296,2.0005,-2.0618,2.3188
2017-07-06 16:05:59.408089995,0,0,0.2107,-0.784,-0.2468,0.6597,1.8068,0.0398
2017-07-06 16:05:59.607854008,0,0,0.2006,-1.4322,-0.4464,-0.191,-0.6708,0.3257
2017-07-06 16:05:59.720298200,0,0,0.2175,-0.8666,-0.0572,-0.4383,0.2991,-0.4221
2017-07-06 16:05:59.807752013,0,0,0.1588,-1.2269,-0.1065,-2.0119,-0.2403,-1.3489
2017-07-06 16:06:00.207751989,0,0,0.1763,-1.0718,-0.2641,1.5235,-0.3735,1.2106
2017-07-06 16:06:00.407908976,0,0,0.2447,-0.8099,-0.2503,1.416,0.6877,1.5183
2017-07-06 16:06:00.608210980,0,0,0.2432,-1.3077,-0.5012,0.4953,-0.6888,0.1921
2017-07-06 16:06:00.798302800,0,0,0.2,-0.7523,-0.0128,-0.9766,0.0016,-0.9401
2017-07-06 16:06:00.807507991,0,0,0.1633,-1.1448,-0.1565,-2.0277,-0.0194,-1.5904
2017-07-06 16:06:01.208051979,0,0,0.2065,-0.9365,-0.2507,0.9642,0.8842,1.9118
2017-07-06 16:06:01.407810986,0,0,0.184,-0.7699,-0.1532,1.4149,-0.3928,1.629
2017-07-06 16:06:01.607815980,0,0,0.3342,-1.2078,-0.5221,0.6211,-0.2319,0.4276
2017-07-06 16:06:01.769501900,0,0,0.1499,-0.8537,-0.0439,-1.466,-0.2705,-1.9897
2017-07-06 16:06:01.807852983,0,0,0.1305,-1.2669,-0.1608,-1.6792,0.9235,-1.0822
2017-07-06 16:06:02.207885026,0,0,0.3154,-0.9903,-0.2213,0.6615,-0.0338,0.809
