timestamp,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-07-07 11:55:30.139042019,0,0,-0.4414,0.0495,-0.7975,0.0161,0.0036,-0.023
2017-07-07 11:55:30.339066982,0,0,0.4355,-1.1351,-0.3688,0.5136,0.6808,0.5392
2017-07-07 11:55:30.538609981,0,0,0.4903,-1.1938,-0.2971,-1.0643,-1.1991,-1.5479
2017-07-07 11:55:30.738463997,0,0,0.3053,-0.9612,-0.0814,-1.8797,-0.6545,-1.9435
2017-07-07 11:55:30.938709020,0,0,0.3826,-0.9969,-0.1043,-0.078,0.6357,0.3707
2017-07-07 11:55:31.138808012,0,0,0.2621,-0.965,-0.1656,1.463,0.4093,2.6597
2017-07-07 11:55:31.338868975,0,0,0.3969,-1.0349,-0.3304,1.1029,-0.3873,1.011
2017-07-07 11:55:31.538694977,0,0,0.5103,-0.9846,-0.4298,-0.4854,-1.2698,-0.8535
2017-07-07 11:55:31.738521993,0,0,0.2632,-1.0031,-0.1003,-2.1329,-0.3789,-2.0551
2017-07-07 11:55:31.939134001,0,0,0.3043,-1.0077,-0.0587,-0.9897,0.6169,-0.865
2017-07-07 11:55:32.139355003,0,0,0.384,-0.8767,-0.2491,1.5496,-0.5401,2.4066
2017-07-07 11:55:32.338765978,0,0,0.3857,-0.9266,-0.257,1.2708,0.2259,1.6075
2017-07-07 11:55:32.538981020,0,0,0.431,-1.244,-0.4001,0.1097,0.0274,0.1311
2017-07-07 11:55:32.738765001,0,0,0.2363,-0.9699,-0.1237,-1.7923,-1.2328,-1.5715
2017-07-07 11:55:32.938728988,0,0,0.3162,-1.0278,-0.0638,-1.8014,0.9761,-1.6161
2017-07-07 11:55:33.138584017,0,0,0.3238,-0.8763,-0.174,1.1981,0.1264,1.1704
2017-07-07 11:55:33.338898003,0,0,0.3846,-0.8503,-0.2655,1.5787,1.1356,2.1313
2017-07-07 11:55:33.538917005,0,0,0.4767,-1.2454,-0.4335,0.221,1.5025,0.4354
2017-07-07 11:55:33.738485991,0,0,0.3603,-1.2328,-0.1696,-1.4421,-2.2195,-1.4657
2017-07-07 11:55:33.938874006,0,0,0.2997,-0.9514,-0.0609,-1.7437,-0.1556,-1.9743
2017-07-07 11:55:34.138836026,0,0,0.2932,-0.7453,-0.2143,0.5391,0.5904,0.8522
2017-07-07 11:55:34.338904023,0,0,0.2091,-0.8479,-0.1992,1.1233,1.346,1.9621
2017-07-07 11:55:34.538860976,0,0,0.4111,-0.9945,-0.3918,0.8965,-0.0077,1.1561
