timestamp,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-07-10 15:56:07.911439001,1,0,-0.2755,-0.6548,-0.26,-0.7421,-0.1897,0.3908
2017-07-10 15:56:08.111880004,1,0,-0.4671,-1.1306,-0.3932,2.0026,0.0179,-2.8429
2017-07-10 15:56:08.311222970,1,0,-0.369,-0.9195,-0.4181,1.2551,-0.7557,-1.6562
2017-07-10 15:56:08.512109994,1,0,-0.4922,-1.2525,-0.5725,-0.1228,0.7247,0.3566
2017-07-10 15:56:08.711878001,1,0,-0.3956,-1.2612,-0.2493,-1.806,0.731,2.1702
2017-07-10 15:56:08.912056028,1,0,-0.2313,-0.8204,-0.0941,-1.5136,0.1207,1.9133
2017-07-10 15:56:09.111940979,1,0,-0.3448,-0.9169,-0.3856,1.8168,0.2293,-2.3211
2017-07-10 15:56:09.311257004,1,0,-0.1822,-0.8358,-0.3615,1.0699,-1.419,-1.4695
2017-07-10 15:56:09.511947989,1,0,-0.4681,-0.968,-0.4721,0.7271,0.6199,-0.9461
2017-07-10 15:56:09.711902976,1,0,-0.4247,-1.2355,-0.2808,-1.3152,-0.0392,1.8422
2017-07-10 15:56:09.911104023,1,0,-0.2589,-0.8091,-0.1106,-1.4022,1.4424,2.1741
2017-07-10 15:56:10.111881971,1,0,-0.36,-0.86,-0.2308,0.704,-0.2485,-1.2434
2017-07-10 15:56:10.311227977,1,0,-0.1791,-0.9255,-0.2815,1.6313,-0.1884,-1.4278
2017-07-10 15:56:10.512515008,1,0,-0.4001,-0.8869,-0.4604,0.9045,0.7511,-0.7462
2017-07-10 15:56:10.711888015,1,0,-0.2235,-1.3447,-0.2867,-1.7183,-0.6058,1.4161
2017-07-10 15:56:10.911884009,1,0,-0.2374,-0.8667,-0.1581,-1.4693,1.2591,2.2751
2017-07-10 15:56:11.111635029,1,0,-0.2776,-0.7167,-0.1761,0.1815,-0.5103,-0.6924
2017-07-10 15:56:11.311784029,1,0,-0.3144,-1.2699,-0.2241,1.7042,0.858,-1.5682
2017-07-10 15:56:11.511942982,1,0,-0.3469,-0.8074,-0.4152,0.8478,-1.3252,-0.9162
2017-07-10 15:56:11.711661994,1,0,-0.2801,-1.3538,-0.483,-0.6131,0.4717,0.1571
2017-07-10 15:56:11.911881983,1,0,-0.3271,-0.9453,-0.2875,-1.5863,-0.2226,2.079
2017-07-10 15:56:12.112410008,1,0,-0.1906,-0.7589,-0.1879,-0.7105,0.6232,0.9372
2017-07-10 15:56:12.311197996,1,0,-0.2366,-1.1158,-0.3804,1.5184,0.0569,-2.0712
2017-07-10 15:56:12.511884987,1,0,-0.2428,-0.7232,-0.2891,0.5969,-2.0765,-1.1193
2017-07-10 15:56:12.711530983,1,0,-0.3728,-1.282,-0.4951,0.2698,0.5426,-0.0269
2017-07-10 15:56:12.912014007,1,0,-0.3019,-1.2735,-0.1723,-1.5557,0.5883,2.23
2017-07-10 15:56:13.111883997,1,0,-0.312,-0.7229,-0.0901,-0.9728,1.1482,1.3768
2017-07-10 15:56:13.311258971,1,0,-0.3166,-1.0301,-0.2895,1.4557,-0.0989,-1.7492
2017-07-10 15:56:13.511949002,1,0,0.0298,-0.8146,-0.3371,0.9138,-1.7465,-0.8103
2017-07-10 15:56:13.710988998,1,0,-0.4522,-1.0876,-0.472,0.6598,0.5218,-0.9088
2017-07-10 15:56:13.911881983,1,0,-0.1818,-1.3109,-0.2002,-1.6274,-0.8556,1.6636
2017-07-10 15:56:14.111885011,1,0,-0.2479,-0.8198,-0.0873,-1.3318,1.1083,2.4578
2017-07-10 15:56:14.311348974,1,0,-0.328,-0.81,-0.2007,1.205,-0.3548,-1.7239
2017-07-10 15:56:14.511587023,1,0,-0.1178,-1.1005,-0.3326,0.9603,-1.9707,-1.471
2017-07-10 15:56:14.711878001,1,0,-0.4523,-0.8342,-0.3917,0.5469,0.5735,-0.6456
2017-07-10 15:56:14.912150979,1,0,-0.1583,-1.2291,-0.246,-1.2971,-0.1885,1.8498
2017-07-10 15:56:15.111881971,1,0,-0.2655,-0.7353,-0.1177,-0.8016,1.6485,1.9516
2017-07-10 15:56:15.311269998,1,0,-0.2599,-0.8406,-0.1719,0.5271,-0.6888,-1.0474
2017-07-10 15:56:15.512031972,1,0,-0.2415,-1.2649,-0.3205,1.3244,0.3523,-1.1404
2017-07-10 15:56:15.712016999,1,0,-0.3405,-0.741,-0.4042,0.9489,-0.1884,-0.9484
