timestamp,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-07-02 19:34:19.279332995,0,0,0.2705,-0.9325,-0.0228,-1.3404,-2.3032,-2.0463
2017-07-02 19:34:19.480033993,0,0,0.2881,-0.9492,0.0329,-1.2504,1.8154,-1.4956
2017-07-02 19:34:19.679463028,0,0,0.5427,-1.093,-0.3246,2.1572,-0.677,2.9304
2017-07-02 19:34:19.794739720,0,0,0.3253,-1.2473,-0.2801,-0.9815,0.4275,-1.8881
2017-07-02 19:34:19.879589974,0,0,0.4341,-1.0032,-0.3582,1.7187,0.245,2.298
2017-07-02 19:34:20.279039025,0,0,0.3748,-1.3465,0.0717,-2.2588,-1.9719,-1.0182
2017-07-02 19:34:20.479637026,0,0,0.2855,-0.9061,0.0958,-1.8537,0.6179,-2.2717
2017-07-02 19:34:20.679467976,0,0,0.4045,-0.9233,-0.0762,1.3063,0.5366,0.6213
2017-07-02 19:34:20.796579710,0,0,0.4146,-1.0851,-0.4229,-0.3159,-0.6228,-0.1677
2017-07-02 19:34:20.879468977,0,0,0.1892,-0.9028,-0.2415,1.7779,-0.3859,1.6239
2017-07-02 19:34:21.279623985,0,0,0.2322,-1.1115,-0.2103,-1.5836,0.7864,-1.4508
2017-07-02 19:34:21.479462981,0,0,0.3572,-0.7431,-0.1521,-1.2769,-0.7648,-1.4562
2017-07-02 19:34:21.679457008,0,0,0.3168,-1.0878,0.0087,-0.5101,1.2982,-0.4018
2017-07-02 19:34:21.795649880,0,0,0.4142,-1.0142,-0.3795,1.5486,-0.8334,1.571
2017-07-02 19:34:21.879472017,0,0,0.3884,-0.9716,-0.2858,1.489,-3.2825,0.7303
2017-07-02 19:34:22.279422998,0,0,0.278,-1.6003,-0.2433,-0.1607,-0.967,0.4847
2017-07-02 19:34:22.479838013,0,0,0.4482,-0.8475,-0.1721,-1.1976,-0.6082,-0.6176
2017-07-02 19:34:22.678951025,0,0,0.2337,-1.0107,0.007,-1.3169,0.5549,-1.189
2017-07-02 19:34:22.792909860,0,0,0.24,-0.8008,-0.3247,0.8913,2.5572,0.9087
2017-07-02 19:34:22.879472017,0,0,0.2849,-0.6833,-0.2217,1.1619,0.4242,0.611
2017-07-02 19:34:23.279325008,0,0,0.4699,-1.2238,-0.4049,0.4021,-0.3908,0.7719
2017-07-02 19:34:23.479552984,0,0,0.4214,-1.1276,-0.1694,-1.0082,-1.2986,-1.0238
2017-07-02 19:34:23.679470002,0,0,0.3181,-0.8176,-0.0479,-1.3191,-0.1065,-1.4992
2017-07-02 19:34:23.794519780,0,0,0.1312,-0.6786,-0.1729,1.1313,0.8403,0.9049
2017-07-02 19:34:23.879589974,0,0,0.4455,-1.3182,-0.1008,0.0421,1.0398,0.5878
2017-07-02 19:34:24.279453992,0,0,0.4113,-1.0264,-0.3862,0.8581,-0.2497,1.2419
2017-07-02 19:34:24.480444014,0,0,0.3306,-1.0563,-0.3397,-1.0429,0.1957,-0.9663
2017-07-02 19:34:24.679466009,0,0,0.2721,-0.8109,-0.1709,-1.3437,0.1353,-1.7183
2017-07-02 19:34:24.795140260,0,0,0.1741,-0.7998,-0.089,1.1916,-0.5523,1.1492
2017-07-02 19:34:24.878702998,0,0,0.2646,-1.0059,-0.0389,-0.7089,0.9512,-0.1504
2017-07-02 19:34:25.279510021,0,0,0.4571,-0.8119,-0.2862,0.7136,1.9815,1.1736
2017-07-02 19:34:25.479668021,0,0,0.3027,-1.5223,-0.3186,-0.2506,0.1245,-0.1759
2017-07-02 19:34:25.679611980,0,0,0.2901,-0.9168,-0.1516,-1.3597,-0.29,-1.1415
2017-07-02 19:34:25.798389910,0,0,0.4275,-1.0693,-0.2592,1.2653,-2.6055,1.3177
2017-07-02 19:34:25.879463970,0,0,0.2335,-0.8627,0.0081,-1.182,0.7448,-1.1184
2017-07-02 19:34:26.279335975,0,0,0.1457,-0.6735,-0.1363,0.875,1.0888,0.9159
2017-07-02 19:34:26.479614973,0,0,0.389,-1.2115,-0.3662,0.5192,-0.5414,0.6905
2017-07-02 19:34:26.679468989,0,0,0.4195,-1.0667,-0.2288,-0.8603,-1.1297,-0.6773
2017-07-02 19:34:26.797770020,0,0,0.3724,-0.8447,-0.1762,1.2308,-0.3984,1.2133
2017-07-02 19:34:26.879462003,0,0,0.2586,-0.8902,-0.0439,-1.5523,0.854,-1.5941
2017-07-02 19:34:27.279237985,0,0,0.2178,-0.9108,-0.0638,0.9093,-0.7845,1.1015
2017-07-02 19:34:27.479574024,0,0,0.4547,-0.8475,-0.2676,0.8039,0.2004,1.3548
2017-07-02 19:34:27.679521977,0,0,0.329,-1.1818,-0.377,-0.3848,0.1555,-0.1932
2017-07-02 19:34:27.793820020,0,0,0.3726,-1.0367,-0.1077,0.0105,0.5104,-0.0446
2017-07-02 19:34:27.879566013,0,0,0.2326,-0.8674,-0.1323,-1.5431,0.0946,-1.3061
2017-07-02 19:34:28.279465973,0,0,0.4516,-0.9989,-0.3283,1.4907,-0.9313,1.3154
2017-07-02 19:34:28.479512989,0,0,0.4053,-0.8152,-0.254,0.5653,2.191,1.4351
2017-07-02 19:34:28.679525971,0,0,0.4093,-1.2392,-0.3509,0.3629,-0.5304,0.3386
2017-07-02 19:34:28.794699780,0,0,0.2737,-0.9284,-0.0388,-1.0279,0.7098,-1.3174
2017-07-02 19:34:28.879535973,0,0,0.3881,-1.1131,-0.1983,-1.0705,-1.3227,-1.0749
2017-07-02 19:34:29.794680110,0,0,0.2927,-0.8087,-0.0526,-1.3177,-0.0337,-1.5829
2017-07-02 19:34:36.306770026,0,0,0.3425,-1.0846,-0.1084,0.1761,0.8086,0.8318
2017-07-02 19:34:36.506793975,0,0,0.32,-1.1093,-0.1427,-1.2019,-0.9764,-1.7872
2017-07-02 19:34:36.706749975,0,0,0.2702,-0.8372,-0.0114,-1.1335,-0.4376,-1.6907
2017-07-02 19:34:36.906747996,0,0,0.4492,-1.1273,-0.1051,0.2796,1.0042,1.1666
2017-07-02 19:34:37.106058001,0,0,0.1561,-0.8429,-0.0682,1.3347,-0.5842,1.4943
2017-07-02 19:34:37.307013988,0,0,0.4508,-0.9371,-0.3631,0.572,0.9414,0.9234
2017-07-02 19:34:37.506595015,0,0,0.3984,-1.0858,-0.3698,-0.6547,0.0226,-0.5369
2017-07-02 19:34:37.706730008,0,0,0.2141,-0.9417,-0.036,-1.7789,0.141,-1.7738
2017-07-02 19:34:37.907069027,0,0,0.3268,-0.9084,-0.0516,-0.7582,-0.1814,-1.7685
2017-07-02 19:34:38.105967998,0,0,0.4691,-0.8583,-0.4277,1.5861,-1.461,2.0814
2017-07-02 19:34:38.306739985,0,0,0.2226,-0.8303,-0.2282,0.4472,2.9281,1.8093
2017-07-02 19:34:38.506874978,0,0,0.4171,-1.2557,-0.3179,0.1545,0.9999,0.5688
2017-07-02 19:34:38.706741988,0,0,0.4823,-1.1254,-0.216,-0.7557,-1.3888,-2.0653
2017-07-02 19:34:38.906777024,0,0,0.2892,-0.8667,0.0033,-0.9064,-0.5395,-1.877
2017-07-02 19:34:39.105969011,0,0,0.371,-1.0875,-0.0628,0.268,0.4076,0.547
2017-07-02 19:34:39.306738018,0,0,0.2013,-1.023,-0.0806,0.8027,1.2498,1.7965
2017-07-02 19:34:39.506745994,0,0,0.4702,-0.9115,-0.2092,0.5092,0.2966,1.1885
2017-07-02 19:34:39.706924021,0,0,0.5658,-1.1534,-0.3392,-0.3716,-0.5495,-0.9104
2017-07-02 19:34:39.906814992,0,0,0.2508,-1.0343,-0.0737,-1.4164,0.3781,-1.9409
2017-07-02 19:34:40.106027007,0,0,0.2701,-0.7913,0.0315,-0.4512,-0.3297,-0.631
2017-07-02 19:34:40.307232975,0,0,0.456,-1.0684,-0.3575,1.5751,-0.9673,1.9658
2017-07-02 19:34:40.506716012,0,0,0.3997,-0.7645,-0.2471,0.7065,0.9794,0.8299
2017-07-02 19:34:40.706728994,0,0,0.4069,-1.2027,-0.3278,0.1157,-0.4625,0.4326
2017-07-02 19:34:40.906821012,0,0,0.3922,-1.1659,-0.1138,-1.2793,-0.5015,-1.0006
2017-07-02 19:34:41.106099009,0,0,0.3019,-0.8584,-0.0248,-0.9589,-0.1072,-1.9996
2017-07-02 19:34:41.306722998,0,0,0.3656,-0.9903,-0.0917,0.3156,0.5208,1.0342
2017-07-02 19:34:41.506731986,0,0,0.2599,-0.8882,-0.1156,1.2322,-0.8927,1.118
