timestamp,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-07-06 15:58:34.210725009,0,0,0.0658,-1.0527,-0.2025,0.6859,-0.0266,0.476
2017-07-06 15:58:34.411257028,0,0,0.272,-0.7855,-0.2136,0.819,-0.223,0.6257
2017-07-06 15:58:34.611307024,0,0,0.3877,-1.2523,-0.3981,-0.3096,-0.7895,-0.0339
2017-07-06 15:58:34.811574995,0,0,0.2469,-0.9776,-0.1267,-1.6687,-0.3728,-1.9334
2017-07-06 15:58:35.112299910,0,0,0.2469,-0.8865,-0.0648,-0.4948,0.1052,-0.4319
2017-07-06 15:58:35.212158977,0,0,0.262,-1.0921,-0.3167,1.2078,0.0641,1.794
2017-07-06 15:58:35.411062002,0,0,0.2426,-0.7196,-0.2247,0.9052,0.3209,1.1882
2017-07-06 15:58:35.611262977,0,0,0.2578,-1.2583,-0.3942,0.0385,0.37,0.1407
2017-07-06 15:58:35.810790002,0,0,0.232,-1.1796,-0.1831,-1.3377,-0.522,-1.0762
2017-07-06 15:58:36.107079740,0,0,0.1479,-0.8001,-0.0704,-1.0981,-0.0103,-1.8828
2017-07-06 15:58:36.210687994,0,0,0.2482,-1.0002,-0.2616,1.0709,-0.1145,1.2998
2017-07-06 15:58:36.412051022,0,0,0.1903,-0.8585,-0.2978,0.8388,0.6986,1.0039
2017-07-06 15:58:36.611011981,0,0,0.3247,-1.0402,-0.3952,0.3458,-0.1287,0.6584
2017-07-06 15:58:36.811257004,0,0,0.1221,-1.2289,-0.2263,-0.7298,-0.6925,-0.9311
2017-07-06 15:58:37.120630260,0,0,0.0561,-0.6681,-0.0454,-0.5799,-0.2708,-0.224
2017-07-06 15:58:37.211252987,0,0,0.2553,-1.1097,-0.2005,-0.0538,0.5676,-0.0426
2017-07-06 15:58:37.411899983,0,0,-0.0674,-1.2387,-0.1366,0.363,-0.5602,-0.0204
2017-07-06 15:58:37.611393988,0,0,0.1049,-0.7328,-0.1984,0.5647,0.4496,0.8366
2017-07-06 15:58:37.811250984,0,0,0.2027,-1.348,-0.3147,0.0499,0.5281,0.304
2017-07-06 15:58:38.112569920,0,0,0.2156,-0.9086,-0.1648,-1.0069,-0.2181,-0.9805
2017-07-06 15:58:38.211030006,0,0,0.1563,-0.8117,-0.0899,-0.872,-0.3814,-1.1245
2017-07-06 15:58:38.411374986,0,0,0.1921,-1.1662,-0.2255,1.0254,-0.2869,0.915
2017-07-06 15:58:38.610845983,0,0,0.1206,-0.7301,-0.2146,0.7604,0.8862,0.7752
2017-07-06 15:58:38.811572015,0,0,0.1779,-1.0352,-0.3207,0.4349,0.0962,0.5426
2017-07-06 15:58:39.114650130,0,0,0.2807,-1.2015,-0.2721,-0.9612,-1.1658,-0.833
