timestamp,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-07-04 19:22:35.552372992,0,1,2.4698,-1.6364,-1.7772,0.7024,2.2803,3.6187
2017-07-04 19:22:35.752009987,0,1,-0.0681,1.0203,-0.1537,-1.047,0.121,-0.6599
2017-07-04 19:22:35.952926993,0,1,3.9912,-1.2208,-1.6964,0.8301,1.3071,-3.8968
2017-07-04 19:22:36.153171002,0,1,-0.5897,-0.5183,0.642,0.949,-0.2749,0.0181
2017-07-04 19:22:36.353133976,0,1,2.8399,-1.7761,-2.073,0.8296,0.4656,3.1067
2017-07-04 19:22:36.552635014,0,1,-0.0437,0.9832,-0.2529,-1.0689,0.2153,0.1185
2017-07-04 19:22:36.752027988,0,1,3.249,-0.0919,-1.7386,0.7654,3.5696,-3.778
2017-07-04 19:22:36.953415989,0,1,-0.537,-0.5603,0.4944,0.6127,-1.4294,0.4547
2017-07-04 19:22:37.152518987,0,1,1.1282,-1.1907,-0.9458,0.5811,0.6234,2.9549
2017-07-04 19:22:37.353341996,0,1,0.1958,0.9824,-0.5193,-1.0795,-0.0276,-0.0747
2017-07-04 19:22:37.556309998,0,1,2.8653,-0.6178,-1.7688,0.2824,2.8148,-3.4963
2017-07-04 19:22:37.752228975,0,1,-0.4922,-0.52,0.2885,0.9792,-0.9131,0.8938
2017-07-04 19:22:37.953097999,0,1,2.328,-1.529,-1.9644,0.1089,1.5162,2.9776
2017-07-04 19:22:38.153083026,0,1,0.1336,0.9607,-0.4354,-0.7596,0.1222,-0.4106
2017-07-04 19:22:38.353106975,0,1,3.5709,-0.8045,-1.509,0.6055,-0.0203,-3.2588
2017-07-04 19:22:38.552702009,0,1,-0.7544,-0.5076,0.4214,1.0762,-0.183,1.3048
2017-07-04 19:22:38.752357006,0,1,1.5021,-0.7856,-1.1106,-0.8699,0.1029,1.5275
2017-07-04 19:22:38.953103005,0,1,0.1319,0.5836,-0.2278,-0.1814,0.1128,-1.8323
2017-07-04 19:22:39.153140008,0,1,1.7504,-1.3917,-0.9421,0.1044,-3.7083,-3.1213
2017-07-04 19:22:39.353231012,0,1,-0.0197,-0.3984,0.2604,0.9993,0.0623,1.7078
2017-07-04 19:22:39.552671015,0,1,1.0059,-0.767,-1.2403,-0.3208,0.6735,2.2059
2017-07-04 19:22:39.752224981,0,1,0.1275,0.5332,-0.2087,-0.6542,0.3206,-2.1596
2017-07-04 19:22:39.953085005,0,1,2.8306,-1.2321,-1.4242,-0.0763,-1.7359,-3.21
2017-07-04 19:22:40.153114974,0,1,-0.5541,-0.3363,0.5746,0.9174,0.5095,2.1058
2017-07-04 19:22:40.353317022,0,1,1.4917,-1.0968,-1.436,-0.4388,0.2144,1.5432
2017-07-04 19:22:40.552639007,0,1,-0.1202,0.9578,-0.116,-0.654,0.9134,-1.8531
2017-07-04 19:22:40.752259016,0,1,1.5376,-1.1642,-0.9036,-0.3403,-2.7705,-2.8471
2017-07-04 19:22:40.953168988,0,1,0.0551,-0.511,0.1925,1.2728,-0.4332,1.5757
2017-07-04 19:22:41.153199017,0,1,1.0941,-0.3095,-1.1248,-0.2218,0.967,1.4696
2017-07-04 19:22:41.353152990,0,1,0.2947,0.6508,-0.1331,-0.1259,3.748,-2.4355
2017-07-04 19:22:41.552676975,0,1,1.3333,-1.1736,-0.5104,0.4715,-4.4235,-3.2257
2017-07-04 19:22:41.752228975,0,1,-0.0716,-0.6878,0.3379,1.0245,-0.008,2.4005
