timestamp,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-07-04 19:39:35.896686971,0,1,1.9563,-1.3593,-2.4026,-2.5386,-2.8077,-3.029
2017-07-04 19:39:36.296483993,0,1,-0.0528,-0.6458,0.4127,1.6462,0.1628,2.1815
2017-07-04 19:39:36.496788024,0,1,0.3421,-0.5203,-1.58,-0.2884,1.9726,1.0814
2017-07-04 19:39:36.695879995,0,1,-0.0958,0.5738,0.0036,-1.1638,0.3438,-1.964
2017-07-04 19:39:36.896667003,0,1,0.4115,-0.7651,-1.298,-1.8935,0.0958,-2.4337
2017-07-04 19:39:36.958430170,0,1,0.6523,-0.8262,-1.0718,-0.7106,-0.9559,-2.7792
2017-07-04 19:39:37.296671986,0,1,0.424,-0.0686,-1.1927,-0.3769,2.1368,1.458
2017-07-04 19:39:37.496761023,0,1,0.2124,0.3682,-0.3442,-1.1685,0.2031,-2.3966
2017-07-04 19:39:37.695816993,0,1,0.4418,-0.8698,-0.9977,-0.489,-0.8007,-2.2158
2017-07-04 19:39:37.896697998,0,1,0.1651,-0.8364,0.2207,2.0637,0.4893,3.8044
2017-07-04 19:39:37.968030090,0,1,0.4733,-0.9306,0.01,1.9201,0.0581,2.5271
2017-07-04 19:39:38.296684980,0,1,0.7428,0.0752,-1.0873,-1.0508,-0.4329,-2.993
2017-07-04 19:39:38.496667027,0,1,-0.0047,-0.5332,-0.389,0.5319,-0.4205,-1.6446
2017-07-04 19:39:38.695955991,0,1,0.6662,-1.3665,-0.6401,0.8122,0.436,3.7031
2017-07-04 19:39:38.896829009,0,1,0.5786,0.4463,-0.7932,-0.0791,1.5967,1.2382
2017-07-04 19:39:38.963879820,0,1,0.5462,0.3417,-0.8677,-0.81,1.2505,1.0388
2017-07-04 19:39:39.296666979,0,1,-0.135,-0.4538,-0.3634,0.7468,0.0416,-1.2999
2017-07-04 19:39:39.496774971,0,1,0.5026,-1.1707,-0.8424,1.9892,0.7675,3.2757
2017-07-04 19:39:39.696110010,0,1,0.3853,0.6535,-0.6266,-0.3413,0.7441,1.7079
2017-07-04 19:39:39.896664023,0,1,0.8022,0.3198,-0.8359,0.2991,-0.0945,-3.9003
2017-07-04 19:39:39.960130090,0,1,0.7364,0.0402,-1.0441,-1.269,-0.4538,-3.4615
2017-07-04 19:39:40.296827018,0,1,0.4636,-1.2634,-0.7666,2.0401,1.6851,3.5894
2017-07-04 19:39:40.496325016,0,1,0.3674,0.4387,-0.715,-0.7223,0.8122,0.6892
2017-07-04 19:39:40.695813000,0,1,1.1952,0.0343,-1.7057,-0.6594,-0.5529,-3.2682
2017-07-04 19:39:40.896673023,0,1,0.0521,-0.5831,-0.3504,1.8868,-0.2331,0.2966
2017-07-04 19:39:40.966690180,0,1,0.2547,-0.6705,-0.4309,0.7069,-1.4764,-1.0355
2017-07-04 19:39:41.296658992,0,1,0.343,0.4315,-0.69,-0.5862,0.8195,0.7454
2017-07-04 19:39:41.497389018,0,1,1.949,-1.1191,-2.4955,-0.5246,-1.1079,-3.3862
2017-07-04 19:39:41.695824980,0,1,-0.3126,-0.4029,0.4499,1.7003,-0.571,-0.1708
2017-07-04 19:39:41.896665990,0,1,1.3535,-1.5028,-1.8482,1.4049,-0.2303,3.1183
2017-07-04 19:39:41.966600170,0,1,0.7839,-1.2716,-1.1283,1.5372,-0.728,2.9681
2017-07-04 19:39:42.296662986,0,1,1.8845,-0.7604,-2.309,-1.4132,-0.8497,-3.4007
2017-07-04 19:39:42.496703982,0,1,-0.3878,-0.4335,0.5596,1.8594,0.2817,0.2131
2017-07-04 19:39:42.695958971,0,1,1.3662,-1.8062,-2.2757,0.1126,0.6012,2.0421
2017-07-04 19:39:42.896767973,0,1,-0.056,0.5904,-0.1939,-1.2344,0.8355,-0.9196
2017-07-04 19:39:42.966979860,0,1,0.1478,0.6999,-0.4779,-0.8606,0.586,0.0697
2017-07-04 19:39:43.296724975,0,1,-0.2307,-0.5246,0.4759,1.9775,0.0025,1.2022
2017-07-04 19:39:43.496649980,0,1,1.1379,-1.4335,-1.8435,-0.3382,1.317,1.0645
2017-07-04 19:39:43.695878982,0,1,-0.075,0.6942,-0.2549,-1.7211,1.1691,-1.1279
2017-07-04 19:39:43.896651983,0,1,0.9008,-1.0861,-1.1042,-0.4872,-1.0454,-2.7979
2017-07-04 19:39:43.966749780,0,1,1.2114,-0.8896,-1.4663,-1.2076,0.0066,-2.438
2017-07-04 19:39:44.296783983,0,1,0.5382,-0.1851,-1.0781,-0.6566,2.1851,1.1125
2017-07-04 19:39:44.496663987,0,1,0.1426,0.5019,-0.3318,-1.0387,0.196,-2.3026
2017-07-04 19:39:44.695860028,0,1,0.9919,-1.176,-1.0008,0.5053,-0.9213,-1.7751
2017-07-04 19:39:44.897216975,0,1,0.2574,-0.748,0.0496,1.1024,0.6591,3.5144
2017-07-04 19:39:44.966590040,0,1,0.0833,-0.7343,0.1106,1.8537,0.5833,2.3886
2017-07-04 19:39:45.296657025,0,1,0.3881,0.2167,-0.6987,-0.9205,-0.9318,-3.5953
2017-07-04 19:39:45.496756017,0,1,0.2342,-0.6156,-0.5696,1.2904,-0.2806,-0.7809
2017-07-04 19:39:45.695878982,0,1,0.7541,-1.6533,-1.1553,2.4706,0.6983,3.4642
2017-07-04 19:39:45.896659016,0,1,0.5298,0.5389,-0.7362,-0.9576,1.3356,0.766
2017-07-04 19:39:45.967209930,0,1,0.6458,0.0489,-0.9435,-0.6482,2.5003,1.0138
2017-07-04 19:39:46.296730995,0,1,-0.0322,-0.4209,-0.0261,1.3091,0.2638,-0.2569
2017-07-04 19:39:46.496807992,0,1,0.8367,-1.3738,-1.3443,1.735,0.4695,2.9491
2017-07-04 19:39:46.968859790,0,1,1.0464,-0.1141,-1.4568,-0.605,-1.529,-3.4561
2017-07-04 19:39:53.530385017,0,1,0.2226,0.6399,-0.5188,-0.8127,0.3729,0.647
2017-07-04 19:39:53.730379998,0,1,0.2611,0.4101,-0.3585,-1.2647,0.6317,-1.881
2017-07-04 19:39:53.930384993,0,1,1.5318,-1.1267,-2.1468,-1.0794,-0.9582,-2.8112
2017-07-04 19:39:54.130648970,0,1,-0.1579,-0.3364,0.4901,1.0901,0.5543,1.4554
2017-07-04 19:39:54.329773008,0,1,0.4425,-0.5247,-1.5056,0.3249,3.3085,1.5252
2017-07-04 19:39:54.530407011,0,1,0.1722,0.5054,-0.2778,-1.0093,0.04,-1.7825
2017-07-04 19:39:54.730372011,0,1,0.7629,-1.0332,-1.0717,-1.0235,-1.2148,-2.4734
2017-07-04 19:39:54.930360019,0,1,0.05,-0.7225,0.1364,1.7803,0.3989,2.5092
2017-07-04 19:39:55.130375027,0,1,0.6035,-0.3565,-1.456,-0.491,2.5928,0.976
2017-07-04 19:39:55.329689979,0,1,0.1354,0.4585,-0.4261,-1.048,-0.0725,-2.4912
2017-07-04 19:39:55.530381977,0,1,0.9633,-0.8286,-1.4423,-0.1162,-0.8282,-1.4823
2017-07-04 19:39:55.729453980,0,1,0.2292,-0.884,-0.2337,2.2944,0.7727,3.2484
2017-07-04 19:39:55.930381000,0,1,0.5829,0.3734,-0.8584,-0.8125,2.6303,0.9914
2017-07-04 19:39:56.130402982,0,1,0.7988,0.1803,-1.0807,-0.6784,-0.8693,-3.6144
2017-07-04 19:39:56.329730987,0,1,0.0264,-0.5926,-0.3948,0.5806,-0.7035,-0.9393
2017-07-04 19:39:56.530355989,0,1,1.2254,-1.519,-1.7221,2.5211,0.8369,3.1526
2017-07-04 19:39:56.730561017,0,1,0.2249,0.6345,-0.537,-0.7445,0.4174,0.3514
2017-07-04 19:39:56.930499970,0,1,1.8165,-0.8,-2.5393,-1.0874,-1.5537,-3.6044
2017-07-04 19:39:57.130366981,0,1,-0.0937,-0.2536,0.2255,1.6479,0.0305,0.8046
2017-07-04 19:39:57.329622983,0,1,1.3166,-1.8687,-2.1492,1.3924,0.4838,2.8392
2017-07-04 19:39:57.530480027,0,1,0.1438,0.5595,-0.4487,-1.06,0.2087,-0.1031
2017-07-04 19:39:57.731357991,0,1,1.4757,-0.7937,-2.8487,-2.0181,-1.0892,-3.0569
2017-07-04 19:39:57.930392026,0,1,-0.0222,-0.5725,0.6131,1.8052,-0.1841,-0.4051
2017-07-04 19:39:58.130369007,0,1,1.202,-1.3354,-2.4066,1.0743,0.8979,3.0784
2017-07-04 19:39:58.329635977,0,1,0.1775,0.6949,-0.1881,-1.2151,0.5349,-0.4012
2017-07-04 19:39:58.530448973,0,1,1.1174,-0.9899,-2.3255,-2.3871,-1.6417,-1.2897
2017-07-04 19:39:58.729653000,0,1,0.2254,-0.5418,0.4354,2.0564,-0.139,-0.3123
2017-07-04 19:39:58.930419027,0,1,1.0738,-1.7535,-2.1851,2.0617,1.8044,3.0181
2017-07-04 19:39:59.130379021,0,1,0.1443,0.8489,-0.1562,-1.3457,-0.2335,-1.4418
2017-07-04 19:39:59.329638004,0,1,0.9551,-1.232,-1.8396,-1.9424,-0.0838,-3.5725
2017-07-04 19:39:59.530381023,0,1,-0.0208,-0.4452,0.3259,2.2702,-0.4074,0.8922
2017-07-04 19:39:59.730499982,0,1,0.5066,-0.4946,-1.4773,-0.0885,1.5176,1.6121
2017-07-04 19:39:59.930411994,0,1,0.239,0.4345,-0.3471,-1.6158,0.3308,-1.8885
2017-07-04 19:40:00.130454003,0,1,1.1252,-1.205,-1.2345,-0.4206,-1.2142,-2.6627
2017-07-04 19:40:00.329617023,0,1,-0.086,-0.5066,0.2893,1.6664,0.9328,2.2836
2017-07-04 19:40:00.530371010,0,1,0.6451,-0.4423,-1.3404,-0.8152,1.9617,1.3079
2017-07-04 19:40:00.730575978,0,1,0.2555,0.3799,-0.4147,-1.4924,-0.2524,-2.4617
2017-07-04 19:40:00.930553972,0,1,0.6416,-0.7565,-1.0081,-0.124,-1.0603,-1.5532
2017-07-04 19:40:01.130438983,0,1,0.0759,-0.7078,-0.1668,2.8012,1.1289,3.4735
2017-07-04 19:40:01.329630017,0,1,0.5183,0.2959,-0.9011,-0.8989,2.4485,0.8408
2017-07-04 19:40:01.530426979,0,1,1.1269,-0.0949,-1.4787,-0.7882,-0.8068,-3.9791
2017-07-04 19:40:01.730396986,0,1,-0.0485,-0.3421,-0.0886,0.8791,-0.2379,-0.0494
2017-07-04 19:40:01.930469989,0,1,1.4986,-1.6004,-1.8023,1.9479,0.9283,3.04
2017-07-04 19:40:02.130387008,0,1,0.2167,0.475,-0.5857,-0.7779,1.1151,0.7871
2017-07-04 19:40:02.329631984,0,1,1.8412,-0.0346,-1.8889,-0.1119,-1.4542,-4.4015
2017-07-04 19:40:02.530906975,0,1,0.0023,-0.4003,0.2868,1.4641,0.7464,0.5561
2017-07-04 19:40:02.730378985,0,1,1.3391,-1.8467,-1.959,1.644,-0.3327,3.1638
2017-07-04 19:40:02.930371999,0,1,0.1316,0.6566,-0.4486,-0.7236,0.5448,0.9466
2017-07-04 19:40:03.130532026,0,1,2.0726,-0.8182,-2.2631,-0.3372,-1.6224,-2.7767
2017-07-04 19:40:03.329626023,0,1,-0.1565,-0.3583,0.3229,1.4536,-0.411,-0.0578
2017-07-04 19:40:03.530372977,0,1,1.0445,-1.7561,-2.1576,0.7971,-0.2028,3.4571
2017-07-04 19:40:03.730345010,0,1,0.0618,0.6506,-0.3455,-0.9398,0.9024,-0.8845
2017-07-04 19:40:03.930370986,0,1,1.5458,-0.5664,-2.0825,-1.025,-0.9014,-3.0946
2017-07-04 19:40:04.130496978,0,1,-0.0543,-0.1162,-0.0332,2.216,-1.0971,-0.7807
2017-07-04 19:40:10.946996986,0,1,1.1713,-1.3017,-2.1053,0.0075,1.5989,2.0605
2017-07-04 19:40:11.146643996,0,1,0.3354,-0.8253,-0.1753,1.9841,0.4385,1.8126
2017-07-04 19:40:11.346952021,0,1,0.5412,-0.2254,-1.1086,-1.0922,3.1325,1.6544
2017-07-04 19:40:11.546944022,0,1,0.4584,0.1974,-0.5722,-1.2325,-0.6075,-2.3427
2017-07-04 19:40:11.746559977,0,1,0.5063,-0.5398,-1.0263,0.0313,-0.6247,-2.0146
2017-07-04 19:40:11.946931004,0,1,0.3658,-0.9362,-0.0935,1.9057,0.6448,3.0031
2017-07-04 19:40:12.146997988,0,1,0.6928,-0.174,-1.1763,0.1827,2.3903,1.0642
2017-07-04 19:40:12.346934974,0,1,0.3952,0.154,-0.6906,-1.3265,-0.7853,-3.3679
2017-07-04 19:40:12.546985983,0,1,0.2826,-0.7162,-0.51,-0.3999,-0.233,-1.5814
2017-07-04 19:40:12.746155023,0,1,0.3523,-1.0309,-0.5088,1.5415,0.8462,3.1708
2017-07-04 19:40:12.946972012,0,1,0.6236,0.4645,-0.8028,-0.7116,0.8864,1.3916
2017-07-04 19:40:13.147149026,0,1,0.812,0.2357,-1.0617,-0.1708,-0.8953,-3.6955
2017-07-04 19:40:13.346939980,0,1,0.0975,-0.4005,-0.3541,1.4471,-0.5368,-0.6108
2017-07-04 19:40:13.546957015,0,1,0.7719,-1.5292,-1.1395,1.3322,0.1715,3.4849
2017-07-04 19:40:13.746199011,0,1,0.3438,0.5924,-0.5435,-0.8354,0.595,0.8723
2017-07-04 19:40:13.947036981,0,1,1.3327,-0.0004,-1.8101,-0.5074,-0.9785,-3.1408
2017-07-04 19:40:14.146933972,0,1,-0.1757,-0.5329,0.2039,1.0523,0.0554,-1.0154
2017-07-04 19:40:14.347672998,0,1,1.136,-1.4361,-2.2733,2.3442,0.2629,3.4767
2017-07-04 19:40:14.546940982,0,1,0.1696,0.8376,-0.5835,-0.8134,0.3113,0.4463
2017-07-04 19:40:14.746388018,0,1,1.4965,-0.3149,-2.3033,-1.1697,-0.9412,-2.7637
2017-07-04 19:40:14.947974026,0,1,-0.1473,-0.4402,0.3342,1.5902,-0.3041,0.1949
2017-07-04 19:40:15.146973013,0,1,1.3214,-1.5628,-2.2319,1.1715,0.0317,2.8172
2017-07-04 19:40:15.346961975,0,1,0.0125,0.7006,-0.4696,-1.0562,0.4043,-0.3027
2017-07-04 19:40:15.547034025,0,1,1.586,-0.7601,-2.4649,-1.4225,-1.0698,-2.7349
2017-07-04 19:40:15.746308028,0,1,-0.2929,-0.3529,0.4128,1.2438,-0.0503,-0.125
2017-07-04 19:40:15.947027981,0,1,0.7294,-1.207,-2.0237,0.8572,0.1743,2.9518
2017-07-04 19:40:16.147009015,0,1,0.0314,0.7568,-0.3855,-1.3425,0.8095,-0.7329
2017-07-04 19:40:16.347109019,0,1,1.4375,-1.0189,-2.0912,-1.3151,-1.0923,-2.4052
2017-07-04 19:40:16.546949982,0,1,-0.2081,-0.3373,0.4928,1.7814,-0.4969,0.3017
2017-07-04 19:40:16.746224999,0,1,0.9616,-1.5213,-2.0815,0.2272,1.7146,1.6748
2017-07-04 19:40:16.946951985,0,1,-0.0963,0.7759,-0.2801,-1.1879,0.4681,-1.2566
2017-07-04 19:40:17.146924972,0,1,1.9144,-1.6949,-2.1794,-0.9814,-0.5447,-1.7076
