timestamp,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-07-01 16:39:44.246939003,0,0,0.0636,-0.8468,-0.043,-0.2254,-0.6736,-0.759
2017-07-01 16:39:44.446793019,0,0,0.2891,-0.9149,-0.051,-0.7405,-1.4488,-2.0648
2017-07-01 16:39:44.647005975,0,0,0.2334,-0.6016,-0.0995,-0.1674,0.4943,-0.097
2017-07-01 16:39:44.846840977,0,0,0.4231,-1.2109,-0.2832,1.5872,0.9883,2.8395
2017-07-01 16:39:45.246932029,0,0,0.3235,-0.8406,-0.2886,-0.0845,0.0769,-0.1299
2017-07-01 16:39:45.446743011,0,0,0.4687,-1.2268,-0.2273,-0.4726,-0.0163,-0.324
2017-07-01 16:39:45.460919730,0,0,0.4218,-0.9701,-0.2908,0.4167,0.6104,0.3731
2017-07-01 16:39:45.646712005,0,0,0.3888,-1.1029,-0.0942,-0.7529,-1.2048,-1.5618
2017-07-01 16:39:45.846718013,0,0,0.2747,-0.7742,-0.1187,-0.5758,-0.4083,-0.8681
2017-07-01 16:39:46.246954023,0,0,0.5036,-0.9454,-0.3494,0.7026,1.3674,1.5648
2017-07-01 16:39:46.446727991,0,0,0.3399,-0.7702,-0.2994,0.1804,0.4006,0.046
2017-07-01 16:39:46.462350240,0,0,0.3282,-0.8724,-0.2414,0.775,0.1487,1.4949
2017-07-01 16:39:46.646839976,0,0,0.2812,-0.8154,-0.3234,-0.0803,-0.3548,-0.5096
2017-07-01 16:39:46.846786022,0,0,0.5079,-1.1806,-0.1952,-0.4299,0.1976,-0.1061
2017-07-01 16:39:47.246740996,0,0,0.2734,-0.7018,-0.1935,-0.2102,-0.0733,-0.1318
2017-07-01 16:39:47.446780979,0,0,0.4225,-1.1523,-0.235,1.0254,0.2696,2.1963
2017-07-01 16:39:47.462179780,0,0,0.3655,-1.1317,-0.1252,-0.6316,-1.1125,-1.7543
2017-07-01 16:39:47.646731972,0,0,0.4323,-1.0026,-0.2508,0.2493,0.5307,0.6436
2017-07-01 16:39:47.846900999,0,0,0.3691,-0.7468,-0.2737,0.0432,-0.1389,-0.243
2017-07-01 16:39:48.246775984,0,0,0.5249,-0.9488,-0.2918,0.1009,-1.3205,0.3513
2017-07-01 16:39:48.446744978,0,0,0.2555,-0.9694,-0.1639,-1.08,0.0572,-1.7149
2017-07-01 16:39:48.461180210,0,0,0.2729,-1.0525,-0.3026,-0.0927,-0.2329,-0.2626
2017-07-01 16:39:48.646968007,0,0,0.2416,-0.7161,-0.1815,-0.1987,0.0087,-0.4589
2017-07-01 16:39:48.846983015,0,0,0.3541,-1.1865,-0.2392,0.9347,0.861,1.939
2017-07-01 16:39:49.246797025,0,0,0.3775,-0.7521,-0.2122,0.0832,-0.0101,-0.098
2017-07-01 16:39:49.446739971,0,0,0.3255,-1.0193,-0.3364,-0.0189,-0.1912,-0.467
2017-07-01 16:39:49.462200040,0,0,0.3288,-1.1003,-0.1135,-0.0007,0.8585,0.9111
2017-07-01 16:39:49.646984994,0,0,0.3812,-0.9852,-0.2048,-0.469,-0.8271,-0.7933
2017-07-01 16:39:49.846841990,0,0,0.3056,-0.9087,-0.0997,-0.8255,-0.4936,-1.7056
2017-07-01 16:39:50.246793985,0,0,0.2881,-1.0798,-0.2897,1.3335,0.7718,1.9897
2017-07-01 16:39:50.446735024,0,0,0.3463,-0.7867,-0.1963,-0.046,1.3563,0.4069
2017-07-01 16:39:50.461069940,0,0,0.2362,-0.6346,-0.159,0.1026,0.1317,0.1612
2017-07-01 16:39:50.646948993,0,0,0.2779,-0.8564,-0.2574,0.0592,0.0583,-0.255
2017-07-01 16:39:50.846732974,0,0,0.4757,-1.1437,-0.2871,0.0284,-0.3689,-0.2081
2017-07-01 16:39:51.247624993,0,0,0.2829,-0.7197,-0.1035,-0.7207,-0.3039,-1.1861
2017-07-01 16:39:51.446735978,0,0,0.3045,-0.8779,-0.2078,0.8485,0.3158,1.2053
2017-07-01 16:39:51.461300010,0,0,0.1887,-1.1046,-0.0567,-0.8808,-1.8842,-1.2939
2017-07-01 16:39:51.646826028,0,0,0.3755,-0.9877,-0.3439,0.9384,-0.3785,1.3054
2017-07-01 16:39:51.846975982,0,0,0.3623,-0.8356,-0.2538,-0.3013,1.2973,-0.3465
2017-07-01 16:39:52.245811998,0,0,0.34,-1.1083,-0.2404,0.1886,-0.5759,0.1342
2017-07-01 16:39:52.447016000,0,0,0.3387,-1.1297,-0.0942,-0.7887,-0.9716,-0.8674
2017-07-01 16:39:52.460990070,0,0,0.1631,-0.8731,-0.1989,-0.0346,0.1033,-0.0716
2017-07-01 16:39:52.646592974,0,0,0.2843,-0.8408,-0.1028,-0.4152,-1.085,-1.2205
2017-07-01 16:39:52.846736013,0,0,0.3013,-0.9643,-0.2129,0.6149,0.3892,0.7517
2017-07-01 16:39:53.246728003,0,0,0.3141,-0.8143,-0.2184,-0.4951,1.2319,-0.7352
2017-07-01 16:39:53.446865022,0,0,0.1095,-0.8924,-0.0869,0.6486,-3.4956,0.4127
2017-07-01 16:39:53.461189740,0,0,0.3553,-0.9245,-0.3192,1.2773,-1.0571,1.5126
2017-07-01 16:39:53.646789014,0,0,0.3534,-1.0202,-0.1828,-0.0956,1.9349,-0.0923
2017-07-01 16:39:53.846931993,0,0,0.1704,-0.8758,-0.162,-0.2319,-0.7142,-0.319
2017-07-01 16:39:54.246950984,0,0,0.4487,-0.7176,0.178,0.9251,-1.4946,0.3498
2017-07-01 16:39:54.446723997,0,0,0.7589,-1.0384,-0.1083,0.2628,-1.7523,0.3027
2017-07-01 16:39:54.461159940,0,0,0.294,-0.9391,-0.0406,-0.8184,1.5595,-0.7366
2017-07-01 16:39:54.646768987,0,0,0.2481,-0.9212,-0.1109,-0.5714,-1.1032,-0.4879
2017-07-01 16:39:54.847042977,0,0,0.2817,-0.8705,-0.32,0.2758,-0.1774,0.1361
