timestamp,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-06-30 20:56:54.472908020,0,1,0.828,0.7963,-0.6869,-0.8663,0.7041,1.5128
2017-06-30 20:56:54.673354029,0,1,1.7027,-1.4164,-1.7854,-0.2835,0.3247,2.656
2017-06-30 20:56:54.873938024,0,1,-0.0381,0.9761,-0.1507,-0.8809,0.8922,-0.669
2017-06-30 20:56:55.272782027,0,1,-0.4062,-0.4761,0.4131,0.9092,-1.0971,0.1462
2017-06-30 20:56:55.473402023,0,1,2.2222,-1.5384,-1.8411,0.1869,-0.2732,2.4428
2017-06-30 20:56:55.673093020,0,1,0.0934,0.9679,-0.2194,-0.7549,0.8602,-1.0805
2017-06-30 20:56:55.735219710,0,1,2.9834,-1.1566,-1.5609,0.6844,-0.4142,-3.2618
2017-06-30 20:56:55.873336970,0,1,2.7238,-1.101,-1.6837,0.4846,0.6571,-3.3071
2017-06-30 20:56:56.272946000,0,1,2.1484,-1.443,-1.5694,-0.3438,3.0663,1.1273
2017-06-30 20:56:56.473366022,0,1,-0.0764,0.5697,-0.1599,-0.9153,-0.9318,-1.4657
2017-06-30 20:56:56.673339009,0,1,2.9722,-0.8239,-1.4765,-0.2823,-1.7923,-3.0828
2017-06-30 20:56:56.734120010,0,1,-0.5904,-0.4444,0.4581,1.0798,-1.2008,0.8416
2017-06-30 20:56:56.873308002,0,1,-0.5389,-0.408,0.274,1.1705,-0.2918,1.1166
2017-06-30 20:56:57.272732973,0,1,-0.0121,0.7301,-0.1308,-0.6866,0.8492,-0.972
2017-06-30 20:56:57.473477005,0,1,2.3575,-1.1632,-1.3399,-0.1199,-1.0783,-3.04
2017-06-30 20:56:57.673393011,0,1,-0.5728,-0.3096,0.3151,1.1664,-0.7604,0.7137
2017-06-30 20:56:57.733019700,0,1,1.9728,-1.221,-1.7644,-0.396,0.2936,2.2267
2017-06-30 20:56:57.873417019,0,1,1.6781,-0.8107,-1.7989,-0.3632,-1.1426,2.3896
2017-06-30 20:56:58.272724986,0,1,2.4664,-0.7695,-1.6267,0.3157,-0.9823,-3.1403
2017-06-30 20:56:58.473269999,0,1,-0.5602,-0.523,0.3935,0.917,0.3044,1.267
2017-06-30 20:56:58.673327982,0,1,1.1237,-1.2787,-1.772,0.1691,0.3102,1.6021
2017-06-30 20:56:58.735589860,0,1,-0.1159,0.719,-0.03,-0.8966,0.7097,-1.2688
2017-06-30 20:56:58.873440027,0,1,-0.0479,0.8444,-0.2575,-0.755,0.3087,-1.4441
2017-06-30 20:56:59.272732019,0,1,-0.5909,-0.4008,0.34,0.9064,-0.2634,1.0248
2017-06-30 20:56:59.473540008,0,1,1.2015,-0.7246,-1.6051,-0.4399,2.5482,1.6451
2017-06-30 20:56:59.673321008,0,1,-0.1067,0.834,-0.0964,-0.3508,0.6188,-0.9254
2017-06-30 20:56:59.740470290,0,1,2.1705,-0.9859,-1.6942,-0.7697,-0.7141,-2.8254
2017-06-30 20:56:59.873337984,0,1,2.0577,-1.3508,-1.4314,0.2626,-0.9214,-2.9914
2017-06-30 20:57:00.272916972,0,1,1.605,-1.4162,-1.7641,0.8985,0.4268,1.8809
2017-06-30 20:57:00.473390996,0,1,0.0491,0.767,-0.2576,-0.9519,0.4679,-1.7586
2017-06-30 20:57:00.673314988,0,1,2.8134,-1.2185,-1.7558,0.0684,-0.4269,-3.4868
2017-06-30 20:57:00.733950130,0,1,-0.4667,-0.1797,0.3183,0.212,-0.3205,0.9671
2017-06-30 20:57:00.873382985,0,1,-0.338,-0.5602,0.3526,0.592,-0.6469,0.7654
2017-06-30 20:57:01.272710978,0,1,0.0178,0.5816,-0.1083,-0.5115,0.3989,-1.5157
2017-06-30 20:57:01.473327994,0,1,2.098,-0.7583,-1.3693,0.6394,-0.3833,-3.1884
2017-06-30 20:57:01.673317015,0,1,-0.433,-0.4864,0.3501,-0.3106,-1.0813,0.388
2017-06-30 20:57:01.733619920,0,1,0.7782,-0.4219,-1.3041,-0.005,1.3636,1.5965
2017-06-30 20:57:01.873383998,0,1,1.6087,-0.5733,-1.4179,0.5153,0.0252,2.1652
2017-06-30 20:57:02.272857010,0,1,1.6837,-0.9235,-1.1134,0.3013,-1.363,-2.6476
2017-06-30 20:57:02.473330974,0,1,-0.0899,-0.6382,0.196,0.5545,-0.2442,1.3729
2017-06-30 20:57:02.673331022,0,1,0.659,-0.2152,-1.1201,0.0878,1.1288,1.5709
2017-06-30 20:57:02.733940000,0,1,0.0482,0.7765,-0.1968,-0.4816,0.3748,-1.1767
2017-06-30 20:57:02.873337984,0,1,-0.0657,0.8065,-0.1548,-0.3822,0.2042,-2.0545
2017-06-30 20:57:03.272729992,0,1,0.1992,-0.7706,0.1579,1.0601,0.0533,1.464
2017-06-30 20:57:03.472863018,0,1,0.8547,-0.1177,-1.1214,-0.3422,2.0377,2.0543
2017-06-30 20:57:03.673331022,0,1,0.2847,0.5531,-0.2563,-0.2202,-0.1719,-2.1882
2017-06-30 20:57:03.733180040,0,1,2.0351,-0.5056,-1.2971,-0.6089,-0.7936,-3.2333
2017-06-30 20:57:03.873318970,0,1,1.1099,-1.1098,-0.8531,0.4997,-1.04,-2.8206
2017-06-30 20:57:04.272912025,0,1,0.6594,-0.2776,-0.8761,-1.3755,3.9665,1.099
2017-06-30 20:57:04.473402976,0,1,0.2518,0.5066,-0.203,-0.4828,0.1952,-1.7343
2017-06-30 20:57:04.673509001,0,1,0.8564,-0.7071,-0.8082,1.0294,0.0699,-2.5429
2017-06-30 20:57:04.735639920,0,1,-0.1573,-0.5507,0.1636,0.2859,0.383,1.7342
2017-06-30 20:57:04.873405992,0,1,0.0294,-0.7524,0.1392,-0.5551,0.8983,2.6098
2017-06-30 20:57:05.738360280,0,1,0.9541,-0.5206,-1.1552,-0.8176,3.4242,1.3384
2017-06-30 20:57:22.556697010,0,1,0.2911,0.4462,-0.3006,-0.3529,-0.7538,-1.6625
2017-06-30 20:57:22.756678998,0,1,-0.0543,0.8673,-0.0933,-0.5728,-0.0154,-0.5973
2017-06-30 20:57:22.956686019,0,1,2.3709,-1.1019,-1.7969,0.4898,-2.299,-2.5188
2017-06-30 20:57:23.156828999,0,1,-0.5105,-0.3686,0.39,0.1288,-0.6799,0.3464
2017-06-30 20:57:23.355908989,0,1,1.8482,-1.1513,-1.9157,-0.2339,-0.0775,2.2544
2017-06-30 20:57:23.556680023,0,1,0.1389,0.9148,-0.1909,0.1187,0.5961,-1.1945
2017-06-30 20:57:23.756832003,0,1,2.2708,-0.701,-1.5177,-0.6927,-1.0005,-3.0124
